R1-PA1:VH,R1-PM1:V,R1-PA2:VH,R1-PM2:V,R1-PA3:VH,R1-PM3:V,R1-PA4:IH,R1-PM4:I,R1-PA5:IH,R1-PM5:I,R1-PA6:IH,R1-PM6:I,R1-PA7:VH,R1-PM7:V,R1-PA8:VH,R1-PM8:V,R1-PA9:VH,R1-PM9:V,R1-PA10:IH,R1-PM10:I,R1-PA11:IH,R1-PM11:I,R1-PA12:IH,R1-PM12:I,R1:F,R1:DF,R1-PA:Z,R1-PA:ZH,R1:S,R2-PA1:VH,R2-PM1:V,R2-PA2:VH,R2-PM2:V,R2-PA3:VH,R2-PM3:V,R2-PA4:IH,R2-PM4:I,R2-PA5:IH,R2-PM5:I,R2-PA6:IH,R2-PM6:I,R2-PA7:VH,R2-PM7:V,R2-PA8:VH,R2-PM8:V,R2-PA9:VH,R2-PM9:V,R2-PA10:IH,R2-PM10:I,R2-PA11:IH,R2-PM11:I,R2-PA12:IH,R2-PM12:I,R2:F,R2:DF,R2-PA:Z,R2-PA:ZH,R2:S,R3-PA1:VH,R3-PM1:V,R3-PA2:VH,R3-PM2:V,R3-PA3:VH,R3-PM3:V,R3-PA4:IH,R3-PM4:I,R3-PA5:IH,R3-PM5:I,R3-PA6:IH,R3-PM6:I,R3-PA7:VH,R3-PM7:V,R3-PA8:VH,R3-PM8:V,R3-PA9:VH,R3-PM9:V,R3-PA10:IH,R3-PM10:I,R3-PA11:IH,R3-PM11:I,R3-PA12:IH,R3-PM12:I,R3:F,R3:DF,R3-PA:Z,R3-PA:ZH,R3:S,R4-PA1:VH,R4-PM1:V,R4-PA2:VH,R4-PM2:V,R4-PA3:VH,R4-PM3:V,R4-PA4:IH,R4-PM4:I,R4-PA5:IH,R4-PM5:I,R4-PA6:IH,R4-PM6:I,R4-PA7:VH,R4-PM7:V,R4-PA8:VH,R4-PM8:V,R4-PA9:VH,R4-PM9:V,R4-PA10:IH,R4-PM10:I,R4-PA11:IH,R4-PM11:I,R4-PA12:IH,R4-PM12:I,R4:F,R4:DF,R4-PA:Z,R4-PA:ZH,R4:S,control_panel_log1,control_panel_log2,control_panel_log3,control_panel_log4,relay1_log,relay2_log,relay3_log,relay4_log,snort_log1,snort_log2,snort_log3,snort_log4,marker
75.80804587,131810.1804,-44.16358685,131785.1071,-164.169597,131885.4002,74.02041755,358.8956,-46.22623491,360.90981,-165.8655521,360.90981,75.82523461,131835.2537,0,0,0,0,73.98031051,360.36048,0,0,0,0,59.999,0,10.53552345,0.02689886,0,70.4086294,130724.0781,-49.54010313,130577.5078,-169.5877095,130797.7813,-115.7437163,364.780426,124.2251584,365.2038574,4.303894295,365.2496338,70.43060212,130701.5547,0,0,0,0,-115.7327334,365.0836792,0,0,0,0,60,0,10.20541846,-3.034888348,0,70.41078344,130255.6377,-49.5551197,130230.5644,-169.5496707,130280.7109,-115.7546634,362.19158,124.2344387,362.5578,4.182591904,362.00847,70.43370176,130255.6377,0,0,0,0,-115.7775817,362.19158,0,0,0,0,60,0,10.21695748,-3.033241322,0,75.87680081,131860.3269,-44.10629107,131233.4952,-164.1123013,131935.5467,74.08917249,357.79694,-45.83089403,357.61383,-165.8598225,357.43072,75.88253039,131684.814,0,0,0,0,74.14073869,357.61383,0,0,0,0,59.999,0,10.46643221,0.032941528,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
75.670536,131810.1804,-44.30109672,131785.1071,-164.3013773,131885.4002,73.85425979,358.8956,-46.37520394,360.90981,-166.003062,360.90981,75.68772474,131835.2537,0,0,0,0,73.83134148,360.36048,0,0,0,0,59.999,0,10.53841822,0.027704746,0,70.27130162,130731.375,-49.67193602,130576.9219,-169.7250373,130799.3984,-115.892027,364.8147583,124.1207931,365.2610779,4.144592512,365.3755188,70.29327433,130702.5313,0,0,0,0,-115.8755526,365.1523438,0,0,0,0,59.99900055,0,10.19935117,-3.034389442,0,70.27327357,130255.6377,-49.69262957,130230.5644,-169.6871806,130280.7109,-115.9150915,362.5578,124.148495,362.5578,4.079459501,361.82536,70.30192146,130255.6377,0,0,0,0,-115.8921732,362.37469,0,0,0,0,60,0,10.19768659,-3.031008606,0,75.73929094,131860.3269,-44.24380094,131233.4952,-164.2498111,131910.4735,73.9573922,357.98005,-45.98559264,357.79694,-166.0202507,357.43072,75.75075009,131684.814,0,0,0,0,73.98604009,357.79694,0,0,0,0,60,0,10.45792297,0.032934478,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
75.61324022,131810.1804,-44.36412208,131785.1071,-164.3701323,131885.4002,73.78550486,358.8956,-46.40385183,360.90981,-166.0488986,361.09292,75.62469938,131835.2537,0,0,0,0,73.77977528,360.17737,0,0,0,0,60,0,10.53874112,0.028007904,0,70.20538346,130727.5547,-49.73785418,130573.8359,-169.7854708,130810.1719,-115.9909145,364.9978638,124.0548681,365.2496338,4.078674357,365.2438965,70.23285448,130704.1484,0,0,0,0,-115.9469691,365.1695251,0,0,0,0,60,0,10.19023486,-3.032853151,0,70.20451864,130255.6377,-49.75565493,130230.5644,-169.7444764,130280.7109,-115.9723873,362.5578,124.0740105,362.74091,3.976327098,361.82536,70.23889611,130255.6377,0,0,0,0,-115.9723873,362.37469,0,0,0,0,60,0,10.19575343,-3.03125414,0,75.670536,131860.3269,-44.3068263,131233.4952,-164.3013773,131935.5467,73.89436684,357.79694,-46.04861799,357.61383,-166.043169,357.43072,75.68772474,131684.814,0,0,0,0,73.94020346,357.61383,0,0,0,0,60,0,10.4709042,0.032503585,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-36.65783973,131709.8873,-156.6409316,131709.8873,83.37681835,131810.1804,-31.19182237,324.1047,-158.4801261,356.51517,89.85697101,321.17494,-36.640651,131734.9606,0,0,0,0,-33.4435465,333.2602,25.83466698,19.04344,157.1451345,19.40966,59.993,0.02,13.7965267,-0.129799721,0,-42.00348115,130655.2734,-161.9522137,130509.2422,78.0221593,130747.4922,138.9413473,330.0361633,11.95037901,360.6834412,-100.0607345,324.2740479,-41.98150843,130640,0,0,0,0,136.7825295,337.6579285,-164.3637076,19.28901672,-30.41290285,18.29338074,59.99300003,0.02,13.27078201,3.100601713,0,-41.99207681,130180.4178,-161.9637095,130180.4178,78.05404043,130205.4911,138.6328681,328.86556,11.76282353,358.8956,-100.4853381,323.55537,-41.96915849,130180.4178,0,0,0,0,136.4785468,336.37307,-164.1352196,18.67722,-31.27203646,17.76167,59.993,0.02,13.20823526,3.10553846,0,-36.57762564,131785.1071,-156.5779063,131133.2021,83.4398437,131835.2537,-31.28349561,323.92159,-158.2452134,353.76852,89.49027802,319.52695,-36.57189606,131584.521,0,0,0,0,-33.50084228,331.79532,26.5050276,18.311,157.586312,17.57856,59.993,0.02,13.57973516,-0.121776902,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-37.66051587,131409.0081,-157.6493373,131358.8615,82.35695347,131459.1546,-33.43781692,331.4291,-158.617636,355.05029,87.3646046,329.598,-37.64905672,131409.0081,0,0,0,0,-34.98480297,338.38728,24.43664996,13.55014,156.1080809,14.09947,59.999,0.01,12.76105293,-0.094181268,0,-43.04718187,130296.5156,-162.9959212,130149.6484,76.97296029,130382.3125,136.6287273,337.0513916,11.78009044,358.8009033,-102.5930818,333.60672,-43.01971426,130277.2188,0,0,0,0,135.1950159,342.8249512,-166.2203989,13.33236694,-31.88507157,13.15498352,59.99900055,0,12.30766266,3.13261647,0,-43.02913041,129854.4653,-163.0179519,129779.2455,77.00552767,129879.5386,136.381144,336.9224,11.72271649,356.33206,-102.9375975,331.97843,-43.01194168,129829.3921,0,0,0,0,134.983127,341.50015,-167.4354565,13.00081,-31.27776604,11.90215,59.999,0,12.14227078,3.140132902,0,-37.58603136,131459.1546,-157.5920416,130807.2496,82.41997883,131509.3012,-33.5466789,331.06288,-158.4056416,352.12053,87.11250317,327.40068,-37.58030178,131258.5685,0,0,0,0,-35.01918044,336.55618,24.09860486,13.18392,157.5003683,12.63459,59.999,0,12.60531276,-0.085423531,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-37.78083701,131434.0813,-157.7639289,131383.9348,82.25955065,131484.2279,-33.82742822,333.07709,-158.766605,354.86718,86.83175385,331.79532,-37.76364828,131434.0813,0,0,0,0,-35.32857765,339.66905,24.08141613,12.63459,154.2574272,13.18392,59.999,0,12.57537011,-0.091408144,0,-43.15155057,130325.7969,-163.105778,130176.1406,76.85760522,130415.0703,136.2991433,338.6650085,11.62078908,359.0126038,-103.092956,335.4663696,-43.13507274,130306.6016,0,0,0,0,134.8709098,344.0895081,-166.1105421,12.72010803,-33.53302205,12.31956482,59.99900055,0.01,12.148734,3.135101224,0,-43.15518113,129879.5386,-163.1096251,129804.3188,76.88520653,129879.5386,135.9800735,337.83795,11.57374746,356.51517,-103.3902341,333.44331,-43.13226282,129854.4653,0,0,0,0,134.656541,342.4157,-167.143248,12.26837,-31.95958581,11.53593,59.999,0,12.04789817,-3.137690879,0,-37.71208208,131484.2279,-157.695174,130832.3229,82.31111685,131534.3744,-34.06234092,332.71087,-158.5259628,352.30364,86.6369482,329.04867,-37.70062292,131283.6417,0,0,0,0,-35.38587343,337.83795,23.34803015,12.26837,158.0217599,11.90215,59.999,0,12.44952169,-0.075322265,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.03866802,131609.5942,-158.0217599,131584.521,81.99599006,131709.8873,-35.17960862,337.65484,-159.3051854,355.2334,85.39935936,337.47173,-38.02147928,131634.6675,0,0,0,0,-36.41146788,343.14814,21.69218212,10.25416,150.9972973,11.16971,59.999,0,12.16436179,-0.07142963,0,-43.39874536,130531.8203,-163.3474711,130379.4219,76.61590532,130607.9219,134.9368348,343.460083,11.17584239,359.4760742,-104.49921,341.1140442,-43.37677265,130511.6406,0,0,0,0,133.8272159,347.8145752,-168.6373979,10.14518738,-35.27435487,10.0479126,60,0,11.74366412,-3.125754875,0,-43.40155298,130055.0515,-163.355997,130055.0515,76.65029383,130080.1248,134.6336227,341.86637,11.10965165,356.69828,-104.7710624,338.57039,-43.37290509,130055.0515,0,0,0,0,133.6194874,345.52857,-169.6356144,9.88794,-33.09977182,9.33861,60,0,11.6937414,-3.11616854,0,-37.96418351,131684.814,-157.9644641,131032.909,82.04755626,131734.9606,-35.21398609,336.9224,-158.9785994,352.30364,85.15298751,335.0913,-37.95845393,131484.2279,0,0,0,0,-36.38854957,341.31704,22.83236814,9.70483,152.3151003,9.52172,59.999,0,12.03105117,-0.063900584,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.11315253,131684.814,-158.0905148,131684.814,81.91577597,131785.1071,-35.75256642,340.21838,-159.4255065,355.41651,84.76337621,339.66905,-38.0959638,131709.8873,0,0,0,0,-36.84118623,344.97924,20.14519608,9.1555,150.2753705,9.88794,59.999,0,11.9322917,-0.059610394,0,-43.46466352,130615.5625,-163.413396,130464.875,76.56097694,130703.7109,134.1897623,345.8747864,10.93414334,359.790802,-105.2298012,343.952179,-43.4426908,130594.1563,0,0,0,0,133.2614167,349.725708,-170.3787273,8.7890625,-35.58746441,8.920669556,59.99900055,0,11.55135145,-3.1116325,0,-43.45884876,130155.3446,-163.4362111,130130.2713,76.59872763,130180.4178,134.0606649,344.61302,10.93776431,356.69828,-105.3039132,341.31704,-43.43020087,130155.3446,0,0,0,0,133.2012282,347.35967,-173.3254626,8.78928,-34.02796345,8.23995,60,0,11.49065961,-3.106457252,0,-38.03293844,131760.0339,-158.0332191,131108.1288,81.98453091,131810.1804,-35.90153544,339.66905,-159.1046501,352.30364,84.67170296,336.73929,-38.02720886,131559.4477,0,0,0,0,-36.81253834,342.78192,18.13984379,8.78928,155.495016,8.23995,60,0,11.82163324,-0.046321339,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.34233565,131810.1804,-158.3426163,131785.1071,81.66940412,131910.4735,-37.53446516,346.62723,-159.9526277,355.78273,82.71791688,347.35967,-38.33660607,131835.2537,0,0,0,0,-38.27358071,349.7401,17.50386064,5.4933,143.2852854,6.40885,60,0,11.35694707,-0.030244006,0,-43.68988218,130752.3828,-163.6495976,130591.4688,76.30829409,130836.9609,132.344054,352.8327942,10.3793339,360.3515625,-107.2787487,351.6311646,-43.67340093,130731.8203,0,0,0,0,131.8002343,354.8812866,-175.4434219,5.241394043,-39.3008436,5.298614502,60,0,10.98230649,-3.079837429,0,-43.68803188,130280.7109,-163.6653942,130255.6377,76.35808536,130330.8575,132.2501183,350.83876,10.31896989,357.24761,-107.4295866,349.00766,-43.66511357,130280.7109,0,0,0,0,131.7000788,352.30364,-177.4106517,5.12708,-40.2273668,4.76086,60,0,10.96188769,-3.078053488,0,-38.28503987,131885.4002,-158.2738613,131233.4952,81.73815905,131935.5467,-37.59176094,345.52857,-159.6260417,352.66986,82.64916195,344.2468,-38.27358071,131684.814,0,0,0,0,-38.20482578,347.35967,16.86787749,5.31019,148.8487056,4.94397,60,0,11.28879224,-0.021049425,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.37671312,131835.2537,-158.3655346,131810.1804,81.65794496,131910.4735,-37.68343419,346.99345,-160.0041939,355.78273,82.52884081,347.909,-38.35952438,131835.2537,0,0,0,0,-38.39963143,350.10632,18.60393961,5.31019,142.3685529,6.04263,59.999,0,11.31938108,-0.028198202,0,-43.72284125,130752.1406,-163.6605943,130599.8906,76.28632137,130825.2578,132.2616682,353.2447815,10.26947031,360.3572998,-107.3611481,351.9744873,-43.70086854,130728.3906,0,0,0,0,131.706852,355.1330566,-177.2232053,5.252838135,-40.52581753,5.252838135,59.99900055,0,10.96271365,-3.079876767,0,-43.71667977,130280.7109,-163.6940421,130230.5644,76.33516705,130330.8575,132.2042816,351.02187,10.28459242,357.43072,-107.4639641,349.37388,-43.68803188,130280.7109,0,0,0,0,131.6657013,352.48675,-177.7888038,5.12708,-40.54249358,4.76086,60,0,10.95789037,-3.07806333,0,-38.31368776,131885.4002,-158.2967796,131233.4952,81.72097032,131935.5467,-37.8610511,345.89479,-159.6890671,353.03608,82.53457039,344.2468,-38.29649903,131684.814,0,0,0,0,-38.34233565,347.72589,14.81668858,4.94397,153.6730102,4.94397,60,0,11.27769338,-0.012612128,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.53141172,131835.2537,-158.5145036,131810.1804,81.4917872,131910.4735,-38.47984552,349.7401,-160.342239,356.33206,81.64075623,350.65565,-38.51422299,131860.3269,0,0,0,0,-39.06999205,352.12053,17.14862681,4.02842,138.6557864,4.76086,60,0,11.10397244,-0.015020519,0,-43.8711554,130757.7266,-163.8308709,130596.0234,76.13251234,130847.6875,131.629944,354.520813,9.978332641,360.5461121,-108.2620296,355.0930176,-43.85467757,130734.8047,0,0,0,0,131.1080903,356.6837158,-172.0541454,3.799438477,-49.78179961,4.251480103,60,0,10.82104359,-3.074628947,0,-43.87710795,130280.7109,-163.8487407,130280.7109,76.18046844,130330.8575,131.4651661,353.03608,9.969465635,357.98005,-108.3978853,352.66986,-43.84273048,130305.7842,0,0,0,0,131.0010703,354.50096,-175.6459417,3.6622,-47.01118709,3.6622,60,0,10.78484874,-3.069063601,0,-38.46838637,131885.4002,-158.4514782,131233.4952,81.54908298,131960.62,-38.57151877,348.27522,-159.9984643,353.76852,81.62356749,347.35967,-38.45692721,131684.814,0,0,0,0,-38.98977796,349.7401,16.7360972,3.6622,149.2440465,3.6622,60,0,11.08020169,-0.003320202,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.5887075,131835.2537,-158.5660698,131810.1804,81.43449142,131910.4735,-38.70902864,350.28943,-160.4052643,356.14895,81.3370886,351.75431,-38.57724835,131835.2537,0,0,0,0,-39.2647977,352.66986,18.22578746,3.47909,134.6221635,4.39464,60,0,11.03901713,-0.012808558,0,-43.93158208,130769.5234,-163.8858129,130605.8125,76.07757713,130841.5156,131.2564146,355.7910767,9.917907665,360.9523926,-108.4927397,355.8425903,-43.91510083,130740.5313,0,0,0,0,130.8883767,357.519165,-176.5640374,3.307342529,-44.3820194,3.736495972,60,0,10.74954629,-3.064759657,0,-43.93440373,130305.7842,-163.8945773,130280.7109,76.12317266,130305.7842,131.2016055,353.95163,9.87206281,358.16316,-108.672905,353.03608,-43.90575584,130305.7842,0,0,0,0,130.8005351,355.05029,-176.3277615,3.47909,-45.36679822,3.11287,60,0,10.7182638,-3.063193721,0,-38.52568214,131885.4002,-158.508774,131258.5685,81.48605762,131935.5467,-38.69756948,348.64144,-160.0901375,353.76852,81.34281817,348.09211,-38.51422299,131709.8873,0,0,0,0,-39.14447656,350.10632,20.80409754,3.47909,145.353663,3.29598,60,0,11.03029739,-0.003814007,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.59443708,131835.2537,-158.5889881,131810.1804,81.42876184,131910.4735,-38.66319202,349.7401,-160.3766164,356.33206,81.37719564,351.20498,-38.58297792,131860.3269,0,0,0,0,-39.22469065,352.48675,21.08484686,3.6622,137.4010089,4.39464,60,0,11.07476333,-0.012681464,0,-43.93707355,130759.4375,-163.8967959,130608.2656,76.06659418,130827.4609,131.1520357,356.1687622,9.890441767,360.8608398,-108.5751391,355.8826294,-43.92059572,130732.2578,0,0,0,0,130.8169603,357.6164246,-178.5525513,3.204345703,-42.98675518,3.50189209,60,0,10.71987768,-3.06189876,0,-43.94013331,130280.7109,-163.9174956,130255.6377,76.10598393,130305.7842,131.1328506,353.95163,9.894981122,358.16316,-108.7473895,353.03608,-43.917215,130280.7109,0,0,0,0,130.7546984,355.05029,-175.5256205,3.29598,0,0,60,0,10.7046517,-3.060937698,0,-38.5371413,131885.4002,-158.5145036,131233.4952,81.48032805,131935.5467,-38.772054,348.64144,-160.0786784,353.95163,81.31417028,348.27522,-38.51995257,131684.814,0,0,0,0,-39.18458361,350.28943,20.55772569,3.29598,147.1011843,3.29598,60,0,11.03356992,-0.001625494,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.62881455,131835.2537,-158.6061768,131810.1804,81.38292522,131910.4735,-38.83507935,350.83876,-160.4339122,356.14895,81.11363506,352.12053,-38.61162581,131835.2537,0,0,0,0,-39.39084842,353.03608,20.24832848,3.29598,132.5938929,3.84531,60,0,10.97875421,-0.010799103,0,-43.97552752,130759.4844,-163.9297583,130614.7266,76.04462146,130834.1172,131.0421789,356.4720154,9.846497184,360.7921753,-108.6795044,355.8254395,-43.9535548,130734.9531,0,0,0,0,130.7290694,357.6793823,179.9313343,3.141403198,-41.06964061,3.295898438,60,0,10.69382728,-3.059492625,0,-43.97451078,130305.7842,-163.9346843,130255.6377,76.06587688,130305.7842,130.8979379,354.68407,9.894981122,358.34627,-108.8104149,353.21919,-43.94586289,130280.7109,0,0,0,0,130.6572956,355.41651,0,0,0,0,59.999,0,10.67182505,-3.05340914,0,-38.57151877,131885.4002,-158.5546106,131258.5685,81.45740973,131935.5467,-38.99550754,349.55699,-160.1588925,353.76852,81.16520126,348.64144,-38.55433003,131684.814,0,0,0,0,-39.33355264,350.65565,15.13181537,3.11287,0,0,60,0,10.97230414,0.003270115,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.77778357,131835.2537,-158.7551459,131810.1804,81.24541535,131910.4735,-39.35647095,351.93742,-160.6573658,356.51517,80.59224346,353.58541,-38.76059484,131860.3269,0,0,0,0,-39.80337803,353.95163,0,0,130.5312449,3.29598,60,0,10.89476055,-0.002673558,0,-44.12384166,130760.9531,-164.0670861,130607.1406,75.89630391,130833.875,130.6247041,357.4276123,9.692688154,360.9180298,-109.289249,358.0455933,-44.09637406,130735.5859,0,0,0,0,130.3390519,358.7894287,0,0,0,0,60,0,10.59112857,-3.056787747,0,-44.11775023,130305.7842,-164.0836534,130255.6377,75.92836701,130330.8575,130.5828111,355.2334,9.711634627,358.16316,-109.4292093,355.05029,-44.08910234,130305.7842,0,0,0,0,130.284873,356.14895,0,0,0,0,59.999,0,10.57987125,-3.054353442,0,-38.70902864,131885.4002,-158.6921205,131233.4952,81.30844071,131935.5467,-39.44814419,350.47254,-160.3250502,353.95163,80.76986038,349.92321,-38.69756948,131684.814,0,0,0,0,-39.67159773,351.5712,0,0,0,0,60,0,10.90541481,0.010324055,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-38.96685965,131835.2537,-158.9499515,131810.1804,81.0506097,131910.4735,-39.92942874,353.76852,-160.8177939,356.33206,80.14533638,354.68407,-38.95540049,131860.3269,0,0,0,0,-40.20444848,354.86718,0,0,0,0,60,0,10.76379399,0.00813966,0,-44.31060977,130756.1563,-164.2483593,130601.5078,75.69854944,130837.3047,130.0039765,358.7608337,9.50042772,361.0725403,-109.7396863,358.331665,-44.28314216,130731.8672,0,0,0,0,129.9160856,359.3788147,0,0,0,0,60,0,10.50081657,-3.042622005,0,-44.3068263,130305.7842,-164.2669999,130255.6377,75.73929094,130305.7842,129.9697462,356.69828,9.465262776,358.52938,-109.8188206,355.78273,-44.27817841,130280.7109,0,0,0,0,129.8723434,357.0645,0,0,0,0,60,0,10.50522432,-3.041671108,0,-38.89810471,131885.4002,-158.8811966,131258.5685,81.12509421,131935.5467,-40.00391326,351.5712,-160.5370446,353.76852,80.17971385,351.20498,-38.88664556,131684.814,0,0,0,0,-40.11850482,352.12053,0,0,0,0,59.999,0,10.79783439,0.018170109,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-39.029885,131835.2537,-159.0129769,131785.1071,80.98758434,131910.4735,-40.06693861,354.13474,-160.8922785,356.33206,79.92188284,354.86718,-39.01842585,131860.3269,0,0,0,0,-40.34768793,355.05029,0,0,0,0,59.999,0,10.72155222,0.009805779,0,-44.37652792,130758.7031,-164.3142707,130605.9141,75.63812276,130831.1328,129.9105805,359.0126038,9.418030026,360.8722534,-109.9594135,359.2243042,-44.34906032,130731.9688,0,0,0,0,129.7842493,359.7049561,0,0,0,0,59.99900055,0,10.46543661,-3.044840296,0,-44.36985165,130305.7842,-164.3242956,130280.7109,75.670536,130305.7842,129.8723434,356.88139,9.442344464,358.34627,-110.0250854,356.14895,-44.33547419,130280.7109,0,0,0,0,129.7634814,357.24761,0,0,0,0,60,0,10.46667106,-3.041616485,0,-38.96113007,131885.4002,-158.9499515,131258.5685,81.06206886,131935.5467,-40.0955865,352.12053,-160.5656925,353.95163,80.09377018,351.02187,-38.94967091,131684.814,0,0,0,0,-40.19298933,352.30364,0,0,0,0,60,0,10.76237544,0.02072775,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-39.07572163,131835.2537,-159.0645431,131810.1804,80.94174772,131910.4735,-40.19871891,354.50096,-160.9381151,356.51517,79.80729128,355.2334,-39.06426247,131860.3269,0,0,0,0,-40.44509076,355.41651,0,0,0,0,60,0,10.69962782,0.012121651,0,-44.42047336,130760.6094,-164.3582161,130606.6016,75.59417732,130832.4063,129.8281948,359.0755615,9.396057307,360.9580994,-110.1791407,359.7164307,-44.39850064,130734.1172,0,0,0,0,129.6798704,359.9281311,0,0,0,0,59.99900055,0,10.43680106,-3.044924053,0,-44.41568828,130305.7842,-164.3815914,130255.6377,75.63042896,130305.7842,129.7749406,357.0645,9.385048684,358.52938,-110.1339474,356.51517,-44.38704039,130280.7109,0,0,0,0,129.6718082,357.24761,0,0,0,0,60,0,10.45588109,-3.04073148,0,-39.00696669,131885.4002,-158.9957881,131258.5685,81.01050265,131935.5467,-40.17580059,352.12053,-160.6573658,353.76852,79.91615326,351.38809,-38.99550754,131684.814,0,0,0,0,-40.30758089,352.48675,0,0,0,0,60,0,10.74521849,0.019591731,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-39.09863994,131835.2537,-159.0760022,131810.1804,80.93028856,131910.4735,-40.25028511,354.50096,-160.966763,356.33206,79.76718424,355.05029,-39.08145121,131860.3269,0,0,0,0,-40.47946823,355.41651,0,0,0,0,60,0,10.69403984,0.013104959,0,-44.43145972,130755.6641,-164.3747042,130602.5859,75.5777029,130837.4453,129.8007237,359.1785278,9.35211187,361.0267639,-110.1736492,359.6362915,-44.409487,130730.0547,0,0,0,0,129.6579045,359.9395752,0,0,0,0,60,0,10.43906238,-3.044326021,0,-44.43287701,130305.7842,-164.3987802,130255.6377,75.6189698,130305.7842,129.7405631,356.69828,9.36785995,358.52938,-110.2256206,356.69828,-44.40422912,130280.7109,0,0,0,0,129.6317011,357.24761,0,0,0,0,59.999,0,10.46572649,-3.041180007,0,-39.02415543,131885.4002,-159.0072473,131233.4952,80.99331392,131935.5467,-40.27320342,352.12053,-160.640177,354.13474,79.79010255,351.93742,-39.01269627,131684.814,0,0,0,0,-40.37633582,352.66986,0,0,0,0,60,0,10.73805943,0.021523083,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-39.13874699,131835.2537,-159.1218389,131785.1071,80.87872236,131910.4735,-40.3304992,354.68407,-160.9954109,356.14895,79.62394479,355.59962,-39.12728783,131860.3269,0,0,0,0,-40.5654119,355.41651,0,0,0,0,60,0,10.66599823,0.012673016,0,-44.48639152,130758.4063,-164.4241411,130603.6641,75.53375747,130830.7422,129.6579045,359.287262,9.319152792,361.1697998,-110.2890043,360.1799011,-44.45892391,130736.2266,0,0,0,0,129.5645221,360.2084961,0,0,0,0,60,0,10.43141539,-3.042395457,0,-44.47871364,130305.7842,-164.4331576,130255.6377,75.5674036,130305.7842,129.6317011,356.88139,9.322023327,358.71249,-110.3001051,356.51517,-44.45006575,130280.7109,0,0,0,0,129.5514871,357.43072,0,0,0,0,60,0,10.45693279,-3.0382567,0,-39.06999205,131885.4002,-159.0530839,131233.4952,80.94174772,131935.5467,-40.35341751,352.66986,-160.708932,354.13474,79.70988846,352.12053,-39.05853289,131684.814,0,0,0,0,-40.45654991,353.03608,0,0,0,0,60,0,10.70614429,0.022248364,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
-39.20750192,131835.2537,-159.1905938,131810.1804,80.80996743,131910.4735,-40.35914709,354.68407,-161.0985433,355.96584,79.47497576,355.96584,-39.19031319,131860.3269,0,0,0,0,-40.66281472,355.59962,0,0,0,0,60,0,10.65187983,0.009412242,0,-44.55230967,130766.7344,-164.4900524,130599.25,75.46234101,130833.9688,129.5370511,359.6134033,9.25323549,361.0668335,-110.4208406,360.0482788,-44.52484207,130732.1094,0,0,0,0,129.4546517,360.2313843,0,0,0,0,60,0,10.40341028,-3.040367049,0,-44.54746857,130280.7109,-164.5133717,130280.7109,75.49864866,130305.7842,129.5285687,357.43072,9.23035008,358.52938,-110.5407474,357.0645,-44.51882068,130280.7109,0,0,0,0,129.402518,357.61383,0,0,0,0,60,0,10.39982064,-3.039230172,0,-39.13874699,131885.4002,-159.1218389,131233.4952,80.88445194,131935.5467,-40.45654991,352.48675,-160.789146,353.95163,79.42913914,352.66986,-39.12728783,131684.814,0,0,0,0,-40.60551894,353.03608,0,0,0,0,60,0,10.68299659,0.02066063,0,0,0,0,0,0,0,0,0,0,0,0,0,Attack
